id,name,theme,base_color,secondary_color,accent_style,neutral_tone,description,is_sunburst_exclusive,product_sku,created_at
c_csv_596_5860,Sunburst 100-3 Italian Sun,Signature Palette,#FCDFBD,#FDEDDA,#A3907A,#FEFAF5,Professional coordinating Sunburst color palette featuring 100-3 Italian Sun. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-GALL-164,2026-06-10T18:33:15.860Z
c_csv_597_5860,Sunburst 100-4 Light Ginger,Signature Palette,#F8C191,#FBDCC2,#A17D5E,#FDF5EE,Professional coordinating Sunburst color palette featuring 100-4 Light Ginger. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-166,2026-06-10T18:33:15.860Z
c_csv_598_5860,Sunburst 100-5 King Arthur,Signature Palette,#E29859,#EFC6A3,#926239,#FAEFE6,Professional coordinating Sunburst color palette featuring 100-5 King Arthur. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-167,2026-06-10T18:33:15.860Z
c_csv_599_5860,Sunburst 100-6 Titan's Glory,Signature Palette,#CB7F45,#E2B898,#83522C,#F7EBE3,Professional coordinating Sunburst color palette featuring 100-6 Titan's Glory. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-168,2026-06-10T18:33:15.860Z
c_csv_600_5860,Sunburst 101-1 Nice Spice,Signature Palette,#F8EBD7,#FBF4E9,#A1988B,#FDFCF9,Professional coordinating Sunburst color palette featuring 101-1 Nice Spice. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-169,2026-06-10T18:33:15.860Z
c_csv_601_5860,Sunburst 101-2 Good Morning Sunshine,Signature Palette,#FCE8CD,#FDF2E3,#A39685,#FEFBF7,Professional coordinating Sunburst color palette featuring 101-2 Good Morning Sunshine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXN-170,2026-06-10T18:33:15.860Z
c_csv_602_5860,Sunburst 101-3 High Noon,Signature Palette,#FEE4C1,#FEF0DC,#A5947D,#FEFAF5,Professional coordinating Sunburst color palette featuring 101-3 High Noon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-NEWZ-171,2026-06-10T18:33:15.860Z
c_csv_603_5860,Sunburst 101-4 Soft Orange,Signature Palette,#FFD6A9,#FFE8CF,#A58B6D,#FFF8F2,Professional coordinating Sunburst color palette featuring 101-4 Soft Orange. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-NEWZ-172,2026-06-10T18:33:15.860Z
c_csv_604_5860,Sunburst 101-5 Peach Melba,Signature Palette,#FFB06F,#FFD3AF,#A57248,#FFF3E9,Professional coordinating Sunburst color palette featuring 101-5 Peach Melba. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-OSPH-173,2026-06-10T18:33:15.860Z
c_csv_605_5860,Sunburst 101-6 Southwest Magic,Signature Palette,#F88035,#FBB98F,#A15322,#FDEBE0,Professional coordinating Sunburst color palette featuring 101-6 Southwest Magic. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-177,2026-06-10T18:33:15.860Z
c_csv_606_5860,Sunburst 102-1 Orange Grove,Signature Palette,#F7ECDB,#FAF4EB,#A0998E,#FDFCF9,Professional coordinating Sunburst color palette featuring 102-1 Orange Grove. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-178,2026-06-10T18:33:15.860Z
c_csv_607_5860,Sunburst 102-2 Fresh Ivory,Signature Palette,#FAE4CB,#FCF0E2,#A29483,#FEFAF7,Professional coordinating Sunburst color palette featuring 102-2 Fresh Ivory. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PLAS-180,2026-06-10T18:33:15.860Z
c_csv_608_5860,Sunburst 102-3 Honey Bunch,Signature Palette,#FEDCBA,#FEEBD9,#A58F78,#FEF9F4,Professional coordinating Sunburst color palette featuring 102-3 Honey Bunch. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-RED-188,2026-06-10T18:33:15.860Z
c_csv_609_5860,Sunburst 102-4 Mojave Sand,Signature Palette,#FAC295,#FCDDC4,#A27E60,#FEF5EF,Professional coordinating Sunburst color palette featuring 102-4 Mojave Sand. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TEST-199,2026-06-10T18:33:15.860Z
c_csv_610_5860,Sunburst 102-5 Imperial Majesty,Signature Palette,#F1AC78,#F7D1B4,#9C6F4E,#FCF2EA,Professional coordinating Sunburst color palette featuring 102-5 Imperial Majesty. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-THIN-201,2026-06-10T18:33:15.860Z
c_csv_611_5860,Sunburst 102-6 Lucky Chance,Signature Palette,#D88346,#E9BA99,#8C552D,#F9ECE3,Professional coordinating Sunburst color palette featuring 102-6 Lucky Chance. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TOUC-202,2026-06-10T18:33:15.860Z
c_csv_612_5860,Sunburst 103-1 Navajo Jewel,Signature Palette,#F7EEDF,#FAF5ED,#A09A90,#FDFCFA,Professional coordinating Sunburst color palette featuring 103-1 Navajo Jewel. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-203,2026-06-10T18:33:15.860Z
c_csv_613_5860,Sunburst 103-2 Ice Cream Social,Signature Palette,#FDE8D3,#FDF2E6,#A49689,#FEFBF8,Professional coordinating Sunburst color palette featuring 103-2 Ice Cream Social. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-205,2026-06-10T18:33:15.860Z
c_csv_614_5860,Sunburst 103-3 Frosty Orange,Signature Palette,#FFD3B2,#FFE6D4,#A58973,#FFF8F3,Professional coordinating Sunburst color palette featuring 103-3 Frosty Orange. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-206,2026-06-10T18:33:15.860Z
c_csv_615_5860,Sunburst 103-4 Orange Frappe,Signature Palette,#FFBF9A,#FFDBC7,#A57C64,#FFF5EF,Professional coordinating Sunburst color palette featuring 103-4 Orange Frappe. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-207,2026-06-10T18:33:15.860Z
c_csv_616_5860,Sunburst 103-5 Orange Delicia,Signature Palette,#FDA579,#FDCDB5,#A46B4E,#FEF1EA,Professional coordinating Sunburst color palette featuring 103-5 Orange Delicia. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UB5G-208,2026-06-10T18:33:15.860Z
c_csv_617_5860,Sunburst 103-6 Orange Nasturtium,Signature Palette,#E37544,#EFB398,#934C2C,#FAEAE2,Professional coordinating Sunburst color palette featuring 103-6 Orange Nasturtium. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-209,2026-06-10T18:33:15.860Z
c_csv_618_5860,Sunburst 104-1 Terra Nova,Signature Palette,#FBEAD9,#FCF3EA,#A3988D,#FEFBF9,Professional coordinating Sunburst color palette featuring 104-1 Terra Nova. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-210,2026-06-10T18:33:15.860Z
c_csv_619_5860,Sunburst 104-2 Hush Blush,Signature Palette,#FCD8BF,#FDE9DB,#A38C7C,#FEF9F5,Professional coordinating Sunburst color palette featuring 104-2 Hush Blush. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ZEAL-216,2026-06-10T18:33:15.860Z
c_csv_620_5860,Sunburst 104-3 Dainty Daze,Signature Palette,#FECEB0,#FEE4D3,#A58572,#FEF7F3,Professional coordinating Sunburst color palette featuring 104-3 Dainty Daze. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-101,2026-06-10T18:33:15.860Z
c_csv_621_5860,Sunburst 104-4 Orange Mist,Signature Palette,#F8B795,#FBD7C4,#A17660,#FDF4EF,Professional coordinating Sunburst color palette featuring 104-4 Orange Mist. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-102,2026-06-10T18:33:15.860Z
c_csv_622_5860,Sunburst 104-5 Nasturtium Blossom,Signature Palette,#F2A27D,#F7CBB7,#9D6951,#FDF1EB,Professional coordinating Sunburst color palette featuring 104-5 Nasturtium Blossom. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-103,2026-06-10T18:33:15.860Z
c_csv_623_5860,Sunburst 104-6 Orange Punch,Signature Palette,#D06D43,#E5AE97,#87462B,#F7E9E2,Professional coordinating Sunburst color palette featuring 104-6 Orange Punch. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3001-105,2026-06-10T18:33:15.860Z
c_csv_624_5860,Sunburst 105-1 Copper Desert,Signature Palette,#F9DCC8,#FBEBE0,#A18F82,#FEF9F6,Professional coordinating Sunburst color palette featuring 105-1 Copper Desert. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3211-106,2026-06-10T18:33:15.860Z
c_csv_625_5860,Sunburst 105-2 Cinnamon Swept,Signature Palette,#F6D1B7,#FAE5D7,#9F8776,#FDF8F4,Professional coordinating Sunburst color palette featuring 105-2 Cinnamon Swept. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3215-107,2026-06-10T18:33:15.860Z
c_csv_626_5860,Sunburst 105-3 Cinnabar Sand,Signature Palette,#ECB498,#F4D5C6,#997562,#FCF3EF,Professional coordinating Sunburst color palette featuring 105-3 Cinnabar Sand. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3221-108,2026-06-10T18:33:15.860Z
c_csv_627_5860,Sunburst 105-4 Indian Paintbrush,Signature Palette,#E09B7B,#EDC8B6,#91644F,#FAF0EB,Professional coordinating Sunburst color palette featuring 105-4 Indian Paintbrush. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3225-109,2026-06-10T18:33:15.860Z
c_csv_628_5860,Sunburst 105-5 Luma Orange,Signature Palette,#CE7C59,#E4B6A3,#855039,#F7EBE6,Professional coordinating Sunburst color palette featuring 105-5 Luma Orange. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3PCP-111,2026-06-10T18:33:15.860Z
c_csv_629_5860,Sunburst 105-6 Moroccan Clay,Signature Palette,#AC6349,#D1A99A,#6F402F,#F2E7E3,Professional coordinating Sunburst color palette featuring 105-6 Moroccan Clay. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-114,2026-06-10T18:33:15.860Z
c_csv_630_5860,Sunburst 106-1 Grand Flourish,Signature Palette,#FADEC9,#FCECE1,#A29082,#FEFAF6,Professional coordinating Sunburst color palette featuring 106-1 Grand Flourish. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-115,2026-06-10T18:33:15.860Z
c_csv_631_5860,Sunburst 106-2 Defining Moment,Signature Palette,#F2BFA1,#F7DBCB,#9D7C68,#FDF5F0,Professional coordinating Sunburst color palette featuring 106-2 Defining Moment. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-116,2026-06-10T18:33:15.860Z
c_csv_632_5860,Sunburst 106-3 Dash of Cinnamon,Signature Palette,#DFA183,#EDCBBA,#906855,#FAF0EC,Professional coordinating Sunburst color palette featuring 106-3 Dash of Cinnamon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-117,2026-06-10T18:33:15.860Z
c_csv_633_5860,Sunburst 106-4 Ember Afternoon,Signature Palette,#D28F72,#E6C1B1,#885C4A,#F8EEE9,Professional coordinating Sunburst color palette featuring 106-4 Ember Afternoon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-118,2026-06-10T18:33:15.860Z
c_csv_634_5860,Sunburst 106-5 Handmade Pottery,Signature Palette,#BB7454,#D9B2A0,#794B36,#F4EAE5,Professional coordinating Sunburst color palette featuring 106-5 Handmade Pottery. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-119,2026-06-10T18:33:15.860Z
c_csv_635_5860,Sunburst 106-6 Copper Penny,Signature Palette,#AE664A,#D2AA9B,#714230,#F2E8E3,Professional coordinating Sunburst color palette featuring 106-6 Copper Penny. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4221-120,2026-06-10T18:33:15.860Z
c_csv_636_5860,Sunburst 107-1 Elmo's Fire,Signature Palette,#F8ECDF,#FBF4ED,#A19990,#FDFCFA,Professional coordinating Sunburst color palette featuring 107-1 Elmo's Fire. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-422W-121,2026-06-10T18:33:15.860Z
c_csv_637_5860,Sunburst 107-2 Diamante,Signature Palette,#FEDBC7,#FEEBE0,#A58E81,#FEF9F6,Professional coordinating Sunburst color palette featuring 107-2 Diamante. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-122,2026-06-10T18:33:15.860Z
c_csv_638_5860,Sunburst 112-6 Steamed Shrimp,Signature Palette,#AD4F4A,#D19E9B,#703330,#F2E4E3,Professional coordinating Sunburst color palette featuring 112-6 Steamed Shrimp. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-423W-123,2026-06-10T18:33:15.860Z
c_csv_639_5860,Sunburst OW-1-1 Whispering Wind,Off-White Collection,#F1E7D3,#F7F1E6,#9C9689,#FCFBF8,Professional coordinating Sunburst color palette featuring OW-1-1 Whispering Wind. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-124,2026-06-10T18:33:15.860Z
c_csv_640_5860,Sunburst OW-1-2 Pale Blossom,Off-White Collection,#F6F0DF,#FAF6ED,#9F9C90,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-1-2 Pale Blossom. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-5GAL-126,2026-06-10T18:33:15.860Z
c_csv_641_5860,Sunburst OW-1-3 Glistening Pearl,Off-White Collection,#F4F0E2,#F8F6EF,#9E9C92,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-1-3 Glistening Pearl. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-621-127,2026-06-10T18:33:15.860Z
c_csv_642_5860,Sunburst OW-1-4 Ballet Slipper,Off-White Collection,#F6ECDE,#FAF4EC,#9F9990,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-1-4 Ballet Slipper. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-622-128,2026-06-10T18:33:15.860Z
c_csv_643_5860,Sunburst OW-2-1 Angelique,Off-White Collection,#F5F0E2,#F9F6EF,#9F9C92,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-2-1 Angelique. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-6225-129,2026-06-10T18:33:15.860Z
c_csv_644_5860,Sunburst OW-2-2 Light Reflection,Off-White Collection,#F4ECE1,#F8F4EE,#9E9992,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-2-2 Light Reflection. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8211-130,2026-06-10T18:33:15.860Z
c_csv_645_5860,Sunburst OW-2-3 Honeysuckle Bloom,Off-White Collection,#F2ECE0,#F7F4ED,#9D9991,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-2-3 Honeysuckle Bloom. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8215-131,2026-06-10T18:33:15.860Z
c_csv_646_5860,Sunburst OW-2-4 Delicate Lace,Off-White Collection,#F4EADC,#F8F3EB,#9E988F,#FDFBF9,Professional coordinating Sunburst color palette featuring OW-2-4 Delicate Lace. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8231-132,2026-06-10T18:33:15.860Z
c_csv_647_5860,Sunburst OW-3-1 Banister Beige,Off-White Collection,#EADECF,#F3ECE4,#989086,#FBFAF7,Professional coordinating Sunburst color palette featuring OW-3-1 Banister Beige. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8235-133,2026-06-10T18:33:15.860Z
c_csv_648_5860,Sunburst OW-3-2 Grace's Smile,Off-White Collection,#F6F2E9,#FAF7F2,#9F9D97,#FDFDFB,Professional coordinating Sunburst color palette featuring OW-3-2 Grace's Smile. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-134,2026-06-10T18:33:15.860Z
c_csv_649_5860,Sunburst OW-3-3 Pongee,Off-White Collection,#F6F1E7,#FAF7F1,#9F9C96,#FDFCFB,Professional coordinating Sunburst color palette featuring OW-3-3 Pongee. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-135,2026-06-10T18:33:15.860Z
c_csv_650_5860,Sunburst OW-3-4 Bell Song,Off-White Collection,#F5EFE2,#F9F6EF,#9F9B92,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-3-4 Bell Song. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-136,2026-06-10T18:33:15.860Z
c_csv_651_5860,Sunburst OW-4-1 Cream Tulip,Off-White Collection,#F4EFE0,#F8F6ED,#9E9B91,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-4-1 Cream Tulip. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-137,2026-06-10T18:33:15.860Z
c_csv_652_5860,Sunburst OW-4-2 Sweet Silence,Off-White Collection,#F4EFE0,#F8F6ED,#9E9B91,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-4-2 Sweet Silence. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-139,2026-06-10T18:33:15.860Z
c_csv_653_5860,Sunburst OW-4-3 Warm Welcome,Off-White Collection,#F7F4E9,#FAF8F2,#A09E97,#FDFDFB,Professional coordinating Sunburst color palette featuring OW-4-3 Warm Welcome. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-140,2026-06-10T18:33:15.860Z
c_csv_654_5860,Sunburst OW-4-4 Colonial Cream,Off-White Collection,#F3EDDF,#F8F5ED,#9D9A90,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-4-4 Colonial Cream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-143,2026-06-10T18:33:15.860Z
c_csv_655_5860,Sunburst OW-5-1 Bedouin Sand,Off-White Collection,#F5EFE2,#F9F6EF,#9F9B92,#FDFCFA,Professional coordinating Sunburst color palette featuring OW-5-1 Bedouin Sand. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-144,2026-06-10T18:33:15.860Z
